physical_gpu,partition,recording_index,repetition,system,split,lang,quintile,original_duration_seconds,processed_duration_seconds,elapsed_seconds,model_placement_seconds_excluded,allocator_cache_cleared_before_timer,peak_allocated_bytes,peak_reserved_bytes,actual_candidates,selected_index,body_tokens,PLL_target_tokens,source_run,external_processes_before,external_processes_after,external_GPU_memory_MiB_before,external_GPU_memory_MiB_after
2,0,72,0,Text,TEST,tr,3,13.26,13.26,1.4955971213057637,0.2362194899469614,True,2206979584,2248146944,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,0,Text+Global,TEST,tr,3,13.26,13.26,1.5000315504148602,0.017740022391080856,True,2206979584,2248146944,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,0,B5,TEST,tr,3,13.26,13.26,0.8186415201053023,0.9535470930859447,True,873433600,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,0,Conf,TEST,tr,3,13.26,13.26,1.4934853855520487,0.018483771942555904,True,872952832,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,1,Text,TEST,tr,3,13.26,13.26,1.5075610037893057,0.2492561610415578,True,2206979584,2248146944,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,1,Text+Global,TEST,tr,3,13.26,13.26,1.4953916855156422,0.017827780917286873,True,2206979584,2248146944,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,1,B5,TEST,tr,3,13.26,13.26,0.8308683475479484,0.9626839952543378,True,873433600,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,1,Conf,TEST,tr,3,13.26,13.26,1.491436761803925,0.018763573840260506,True,872952832,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,1,Global,TEST,tr,3,13.26,13.26,1.4897393584251404,0.018516452983021736,True,872952832,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,2,Text+Global,TEST,tr,3,13.26,13.26,1.504825516603887,0.24478641711175442,True,2206979584,2248146944,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,2,B5,TEST,tr,3,13.26,13.26,0.8168401075527072,0.9887945773079991,True,873433600,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,2,Conf,TEST,tr,3,13.26,13.26,1.497161808423698,0.0185484541580081,True,872952832,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,2,Global,TEST,tr,3,13.26,13.26,1.4857003530487418,0.018689258955419064,True,872952832,933232640,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,72,2,Text,TEST,tr,3,13.26,13.26,1.5026881331577897,0.23696936201304197,True,2206979584,2248146944,1,0,37,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,0,Text+Global,TEST,tr,3,13.26,13.26,1.5658367732539773,0.017919358797371387,True,2206979584,2298478592,2,0,34,49,IR-COST-P0_attempt0,0,0,0,0
2,0,74,0,B5,TEST,tr,3,13.26,13.26,0.7664810223504901,0.9941871063783765,True,873433600,931135488,1,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,0,Conf,TEST,tr,3,13.26,13.26,1.439708810299635,0.018482846207916737,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,0,Global,TEST,tr,3,13.26,13.26,1.4935512896627188,0.01843415852636099,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,0,Text,TEST,tr,3,13.26,13.26,1.464086483232677,0.2394638927653432,True,2206979584,2298478592,2,0,34,49,IR-COST-P0_attempt0,0,0,0,0
2,0,74,1,B5,TEST,tr,3,13.26,13.26,0.7754902876913548,0.9784489227458835,True,873433600,931135488,1,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,1,Conf,TEST,tr,3,13.26,13.26,1.4362010937184095,0.01863601990044117,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,1,Global,TEST,tr,3,13.26,13.26,1.4967410685494542,0.018251769244670868,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,1,Text,TEST,tr,3,13.26,13.26,1.4608369478955865,0.2416807860136032,True,2206979584,2298478592,2,0,34,49,IR-COST-P0_attempt0,0,0,0,0
2,0,74,1,Text+Global,TEST,tr,3,13.26,13.26,1.5160843161866069,0.020017812959849834,True,2206979584,2298478592,2,0,34,49,IR-COST-P0_attempt0,0,0,0,0
2,0,74,2,Conf,TEST,tr,3,13.26,13.26,1.4508533151820302,0.9801043085753918,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,2,Global,TEST,tr,3,13.26,13.26,1.4984799828380346,0.018294877372682095,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,74,2,Text,TEST,tr,3,13.26,13.26,1.4689959874376655,0.2403260925784707,True,2206979584,2298478592,2,0,34,49,IR-COST-P0_attempt0,0,0,0,0
2,0,74,2,Text+Global,TEST,tr,3,13.26,13.26,1.5259076654911041,0.019439582712948322,True,2206979584,2298478592,2,0,34,49,IR-COST-P0_attempt0,0,0,0,0
2,0,74,2,B5,TEST,tr,3,13.26,13.26,0.7626185566186905,0.9910186296328902,True,873433600,931135488,1,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,0,Conf,TEST,tr,4,19.62,19.62,3.0839958330616355,0.018427304923534393,True,872952832,939524096,2,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,0,Global,TEST,tr,4,19.62,19.62,3.1488595474511385,0.031391691416502,True,872952832,939524096,2,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,0,Text,TEST,tr,4,19.62,19.62,3.1561321411281824,0.2396728815510869,True,2206979584,2325741568,2,0,79,98,IR-COST-P0_attempt0,0,0,0,0
2,0,76,0,Text+Global,TEST,tr,4,19.62,19.62,3.206235082820058,0.02191245835274458,True,2206979584,2325741568,2,0,79,98,IR-COST-P0_attempt0,0,0,0,0
2,0,76,0,B5,TEST,tr,4,19.62,19.62,1.6716017285361886,1.002868626266718,True,873433600,941621248,1,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,1,Global,TEST,tr,4,19.62,19.62,3.1741925980895758,0.05987464915961027,True,872952832,939524096,2,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,1,Text,TEST,tr,4,19.62,19.62,3.187464396469295,0.2360539548099041,True,2206979584,2325741568,2,0,79,98,IR-COST-P0_attempt0,0,0,0,0
2,0,76,1,Text+Global,TEST,tr,4,19.62,19.62,3.2373832501471043,0.02047928236424923,True,2206979584,2325741568,2,0,79,98,IR-COST-P0_attempt0,0,0,0,0
2,0,76,1,B5,TEST,tr,4,19.62,19.62,1.6724098781123757,1.000050132162869,True,873433600,941621248,1,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,1,Conf,TEST,tr,4,19.62,19.62,3.1164673985913396,0.01956310123205185,True,872952832,939524096,2,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,2,Text,TEST,tr,4,19.62,19.62,3.158419949002564,0.24471370596438646,True,2206979584,2325741568,2,0,79,98,IR-COST-P0_attempt0,0,0,0,0
2,0,76,2,Text+Global,TEST,tr,4,19.62,19.62,3.2196738673374057,0.020529204979538918,True,2206979584,2325741568,2,0,79,98,IR-COST-P0_attempt0,0,0,0,0
2,0,76,2,B5,TEST,tr,4,19.62,19.62,1.67301941011101,0.9898052681237459,True,873433600,941621248,1,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,2,Conf,TEST,tr,4,19.62,19.62,3.118980150669813,0.019092155620455742,True,872952832,939524096,2,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,76,2,Global,TEST,tr,4,19.62,19.62,3.187688776291907,0.039841813035309315,True,872952832,939524096,2,0,79,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,0,Text,TEST,tr,4,16.2,16.2,2.2311440324410796,0.24290141463279724,True,2206979584,2319450112,3,0,53,133,IR-COST-P0_attempt0,0,0,0,0
2,0,78,0,Text+Global,TEST,tr,4,16.2,16.2,2.2916685212403536,0.02010234072804451,True,2206979584,2319450112,3,0,53,133,IR-COST-P0_attempt0,0,0,0,0
2,0,78,0,B5,TEST,tr,4,16.2,16.2,1.1332151470705867,1.0043572019785643,True,873433600,937426944,1,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,0,Conf,TEST,tr,4,16.2,16.2,2.1634268071502447,0.01909814029932022,True,872952832,935329792,3,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,0,Global,TEST,tr,4,16.2,16.2,2.2318964367732406,0.018926438875496387,True,872952832,935329792,3,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,1,Text+Global,TEST,tr,4,16.2,16.2,2.316937394440174,0.24281538557261229,True,2206979584,2319450112,3,0,53,133,IR-COST-P0_attempt0,0,0,0,0
2,0,78,1,B5,TEST,tr,4,16.2,16.2,1.1334425918757915,1.032423789612949,True,873433600,937426944,1,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,1,Conf,TEST,tr,4,16.2,16.2,2.157247234135866,0.01887638494372368,True,872952832,935329792,3,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,1,Global,TEST,tr,4,16.2,16.2,2.2361950017511845,0.018710633739829063,True,872952832,935329792,3,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,1,Text,TEST,tr,4,16.2,16.2,2.2222188292071223,0.24649654887616634,True,2206979584,2319450112,3,0,53,133,IR-COST-P0_attempt0,0,0,0,0
2,0,78,2,B5,TEST,tr,4,16.2,16.2,1.144453588873148,0.9847705066204071,True,873433600,937426944,1,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,2,Conf,TEST,tr,4,16.2,16.2,2.1577249485999346,0.018807505257427692,True,872952832,935329792,3,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,2,Global,TEST,tr,4,16.2,16.2,2.2452162262052298,0.01866630930453539,True,872952832,935329792,3,0,53,0,IR-COST-P0_attempt0,0,0,0,0
2,0,78,2,Text,TEST,tr,4,16.2,16.2,2.2372037563472986,0.24670226220041513,True,2206979584,2319450112,3,0,53,133,IR-COST-P0_attempt0,0,0,0,0
2,0,78,2,Text+Global,TEST,tr,4,16.2,16.2,2.302310585975647,0.02000505104660988,True,2206979584,2319450112,3,0,53,133,IR-COST-P0_attempt0,0,0,0,0
2,0,80,0,B5,TEST,it,0,8.58,8.58,0.7865132046863437,0.9940902441740036,True,873433600,931135488,1,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,0,Conf,TEST,it,0,8.58,8.58,1.4597232080996037,0.01864494290202856,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,0,Global,TEST,it,0,8.58,8.58,1.499866783618927,0.018575109541416168,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,0,Text,TEST,it,0,8.58,8.58,1.4633054062724113,0.23570830840617418,True,2206979584,2353004544,2,0,34,51,IR-COST-P0_attempt0,0,0,0,0
2,0,80,0,Text+Global,TEST,it,0,8.58,8.58,1.532148233614862,0.021156187169253826,True,2206979584,2353004544,2,0,34,51,IR-COST-P0_attempt0,0,0,0,0
2,0,80,1,Conf,TEST,it,0,8.58,8.58,1.4401905508711934,0.9876699717715383,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,1,Global,TEST,it,0,8.58,8.58,1.4903203705325723,0.01874085422605276,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,1,Text,TEST,it,0,8.58,8.58,1.4683605330064893,0.23887200001627207,True,2206979584,2353004544,2,0,34,51,IR-COST-P0_attempt0,0,0,0,0
2,0,80,1,Text+Global,TEST,it,0,8.58,8.58,1.527846141718328,0.020909623242914677,True,2206979584,2353004544,2,0,34,51,IR-COST-P0_attempt0,0,0,0,0
2,0,80,1,B5,TEST,it,0,8.58,8.58,0.7658144300803542,0.981165200471878,True,873433600,931135488,1,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,2,Global,TEST,it,0,8.58,8.58,1.4981037806719542,0.04112859722226858,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,2,Text,TEST,it,0,8.58,8.58,1.4701379127800465,0.23408031556755304,True,2206979584,2353004544,2,0,34,51,IR-COST-P0_attempt0,0,0,0,0
2,0,80,2,Text+Global,TEST,it,0,8.58,8.58,1.5216462295502424,0.020895956084132195,True,2206979584,2353004544,2,0,34,51,IR-COST-P0_attempt0,0,0,0,0
2,0,80,2,B5,TEST,it,0,8.58,8.58,0.7657682243734598,0.9873485332354903,True,873433600,931135488,1,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,80,2,Conf,TEST,it,0,8.58,8.58,1.4382007410749793,0.018891447223722935,True,872952832,931135488,2,0,34,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,0,Global,TEST,it,0,7.02,7.02,1.3943567117676139,0.01848433632403612,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,0,Text,TEST,it,0,7.02,7.02,1.3525224337354302,0.2412393195554614,True,2206979584,2248146944,3,0,30,67,IR-COST-P0_attempt0,0,0,0,0
2,0,82,0,Text+Global,TEST,it,0,7.02,7.02,1.4575475649908185,0.018174665048718452,True,2206979584,2248146944,3,0,30,67,IR-COST-P0_attempt0,0,0,0,0
2,0,82,0,B5,TEST,it,0,7.02,7.02,0.6786844655871391,1.0094808051362634,True,873433600,931135488,1,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,0,Conf,TEST,it,0,7.02,7.02,1.3073331089690328,0.018266281113028526,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,1,Text,TEST,it,0,7.02,7.02,1.3485768241807818,0.2456353474408388,True,2206979584,2248146944,3,0,30,67,IR-COST-P0_attempt0,0,0,0,0
2,0,82,1,Text+Global,TEST,it,0,7.02,7.02,1.4190594339743257,0.017938590608537197,True,2206979584,2248146944,3,0,30,67,IR-COST-P0_attempt0,0,0,0,0
2,0,82,1,B5,TEST,it,0,7.02,7.02,0.7069255644455552,0.9999281568452716,True,873433600,931135488,1,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,1,Conf,TEST,it,0,7.02,7.02,1.315430387854576,0.018448456190526485,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,1,Global,TEST,it,0,7.02,7.02,1.3811067044734955,0.03882486652582884,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,2,Text+Global,TEST,it,0,7.02,7.02,1.4262053770944476,0.24379005562514067,True,2206979584,2248146944,3,0,30,67,IR-COST-P0_attempt0,0,0,0,0
2,0,82,2,B5,TEST,it,0,7.02,7.02,0.7055827071890235,1.0063253985717893,True,873433600,931135488,1,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,2,Conf,TEST,it,0,7.02,7.02,1.314712230116129,0.018561281263828278,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,2,Global,TEST,it,0,7.02,7.02,1.3860795050859451,0.028965715318918228,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,82,2,Text,TEST,it,0,7.02,7.02,1.3495134469121695,0.2682717824354768,True,2206979584,2248146944,3,0,30,67,IR-COST-P0_attempt0,0,0,0,0
2,0,84,0,Text+Global,TEST,it,1,11.7,11.7,1.774061513133347,0.018667064607143402,True,2206979584,2308964352,2,0,41,57,IR-COST-P0_attempt0,0,0,0,0
2,0,84,0,B5,TEST,it,1,11.7,11.7,0.9026011107489467,0.9938007686287165,True,873433600,933232640,1,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,0,Conf,TEST,it,1,11.7,11.7,1.7071818159893155,0.018739003688097,True,872952832,933232640,2,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,0,Global,TEST,it,1,11.7,11.7,1.75525183044374,0.01864874828606844,True,872952832,933232640,2,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,0,Text,TEST,it,1,11.7,11.7,1.7326489882543683,0.23655126616358757,True,2206979584,2308964352,2,0,41,57,IR-COST-P0_attempt0,0,0,0,0
2,0,84,1,B5,TEST,it,1,11.7,11.7,0.8996400246396661,1.013038200326264,True,873433600,933232640,1,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,1,Conf,TEST,it,1,11.7,11.7,1.6959373382851481,0.01868764404207468,True,872952832,933232640,2,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,1,Global,TEST,it,1,11.7,11.7,1.7435327544808388,0.01878086756914854,True,872952832,933232640,2,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,1,Text,TEST,it,1,11.7,11.7,1.7308082962408662,0.2602704372256994,True,2206979584,2308964352,2,0,41,57,IR-COST-P0_attempt0,0,0,0,0
2,0,84,1,Text+Global,TEST,it,1,11.7,11.7,1.8033725386485457,0.019698291085660458,True,2206979584,2308964352,2,0,41,57,IR-COST-P0_attempt0,0,0,0,0
2,0,84,2,Conf,TEST,it,1,11.7,11.7,1.693044064566493,1.0065304739400744,True,872952832,933232640,2,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,2,Global,TEST,it,1,11.7,11.7,1.7374657234176993,0.01858304813504219,True,872952832,933232640,2,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,84,2,Text,TEST,it,1,11.7,11.7,1.70971021335572,0.26570483297109604,True,2206979584,2308964352,2,0,41,57,IR-COST-P0_attempt0,0,0,0,0
2,0,84,2,Text+Global,TEST,it,1,11.7,11.7,1.7649910133332014,0.01971451286226511,True,2206979584,2308964352,2,0,41,57,IR-COST-P0_attempt0,0,0,0,0
2,0,84,2,B5,TEST,it,1,11.7,11.7,0.8946700477972627,0.9856070373207331,True,873433600,933232640,1,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,0,Conf,TEST,it,1,11.16,11.16,1.6960332784801722,0.018491395749151707,True,872952832,933232640,3,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,0,Global,TEST,it,1,11.16,11.16,1.7843514494597912,0.01960689015686512,True,872952832,933232640,3,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,0,Text,TEST,it,1,11.16,11.16,1.7692474341019988,0.2357736835256219,True,2206979584,2371878912,3,0,40,88,IR-COST-P0_attempt0,0,0,0,0
2,0,86,0,Text+Global,TEST,it,1,11.16,11.16,1.8119911244139075,0.021288109943270683,True,2206979584,2371878912,3,0,40,88,IR-COST-P0_attempt0,0,0,0,0
2,0,86,0,B5,TEST,it,1,11.16,11.16,0.9087252486497164,1.0009019514545798,True,873433600,933232640,1,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,1,Global,TEST,it,1,11.16,11.16,1.7752570798620582,0.019321201369166374,True,872952832,933232640,3,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,1,Text,TEST,it,1,11.16,11.16,1.7367012882605195,0.2606341550126672,True,2206979584,2371878912,3,0,40,88,IR-COST-P0_attempt0,0,0,0,0
2,0,86,1,Text+Global,TEST,it,1,11.16,11.16,1.8042056951671839,0.026278728619217873,True,2206979584,2371878912,3,0,40,88,IR-COST-P0_attempt0,0,0,0,0
2,0,86,1,B5,TEST,it,1,11.16,11.16,0.9053768599405885,1.016430027782917,True,873433600,933232640,1,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,1,Conf,TEST,it,1,11.16,11.16,1.7140939719974995,0.018599200062453747,True,872952832,933232640,3,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,2,Text,TEST,it,1,11.16,11.16,1.7396109933033586,0.26496812514960766,True,2206979584,2371878912,3,0,40,88,IR-COST-P0_attempt0,0,0,0,0
2,0,86,2,Text+Global,TEST,it,1,11.16,11.16,1.8135629408061504,0.02425198070704937,True,2206979584,2371878912,3,0,40,88,IR-COST-P0_attempt0,0,0,0,0
2,0,86,2,B5,TEST,it,1,11.16,11.16,0.9026378383859992,0.9894658038392663,True,873433600,933232640,1,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,2,Conf,TEST,it,1,11.16,11.16,1.7053708471357822,0.018824782222509384,True,872952832,933232640,3,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,86,2,Global,TEST,it,1,11.16,11.16,1.7782274894416332,0.01877223141491413,True,872952832,933232640,3,0,40,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,0,Text,TEST,it,2,14.16,14.16,1.3481194758787751,0.23950686398893595,True,2206979584,2302672896,3,0,30,73,IR-COST-P0_attempt0,0,0,0,0
2,0,88,0,Text+Global,TEST,it,2,14.16,14.16,1.4253525482490659,0.019514434970915318,True,2206979584,2302672896,3,0,30,73,IR-COST-P0_attempt0,0,0,0,0
2,0,88,0,B5,TEST,it,2,14.16,14.16,0.68691729567945,1.01259486656636,True,873433600,931135488,1,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,0,Conf,TEST,it,2,14.16,14.16,1.3169330414384604,0.018356838263571262,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,0,Global,TEST,it,2,14.16,14.16,1.4129136428236961,0.01857578009366989,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,1,Text+Global,TEST,it,2,14.16,14.16,1.4282989036291838,0.2598135592415929,True,2206979584,2302672896,3,0,30,73,IR-COST-P0_attempt0,0,0,0,0
2,0,88,1,B5,TEST,it,2,14.16,14.16,0.6837747329846025,0.98726352956146,True,873433600,931135488,1,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,1,Conf,TEST,it,2,14.16,14.16,1.3163781818002462,0.018600194714963436,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,1,Global,TEST,it,2,14.16,14.16,1.3905284218490124,0.018269740045070648,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,1,Text,TEST,it,2,14.16,14.16,1.3491018898785114,0.26316713262349367,True,2206979584,2302672896,3,0,30,73,IR-COST-P0_attempt0,0,0,0,0
2,0,88,2,B5,TEST,it,2,14.16,14.16,0.700701953843236,0.9894414972513914,True,873433600,931135488,1,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,2,Conf,TEST,it,2,14.16,14.16,1.3136118799448013,0.018494036979973316,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,2,Global,TEST,it,2,14.16,14.16,1.39277926646173,0.01816035620868206,True,872952832,929038336,3,0,30,0,IR-COST-P0_attempt0,0,0,0,0
2,0,88,2,Text,TEST,it,2,14.16,14.16,1.35053885076195,0.2636435981839895,True,2206979584,2302672896,3,0,30,73,IR-COST-P0_attempt0,0,0,0,0
2,0,88,2,Text+Global,TEST,it,2,14.16,14.16,1.4341224133968353,0.019688772037625313,True,2206979584,2302672896,3,0,30,73,IR-COST-P0_attempt0,0,0,0,0
2,0,90,0,B5,TEST,it,2,13.56,13.56,0.9210490807890892,1.0034173456951976,True,873433600,933232640,1,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,0,Conf,TEST,it,2,13.56,13.56,1.7468296885490417,0.018639140762388706,True,872952832,933232640,4,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,0,Global,TEST,it,2,13.56,13.56,1.8300852496176958,0.01843905821442604,True,872952832,933232640,4,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,0,Text,TEST,it,2,13.56,13.56,1.7982300454750657,0.25926863588392735,True,2206979584,2380267520,4,0,41,127,IR-COST-P0_attempt0,0,0,0,0
2,0,90,0,Text+Global,TEST,it,2,13.56,13.56,1.8929824037477374,0.021664109081029892,True,2206979584,2380267520,4,0,41,127,IR-COST-P0_attempt0,0,0,0,0
2,0,90,1,Conf,TEST,it,2,13.56,13.56,1.7478420343250036,1.0256529999896884,True,872952832,933232640,4,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,1,Global,TEST,it,2,13.56,13.56,1.8367754984647036,0.018655753694474697,True,872952832,933232640,4,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,1,Text,TEST,it,2,13.56,13.56,1.803814803250134,0.26648207008838654,True,2206979584,2380267520,4,0,41,127,IR-COST-P0_attempt0,0,0,0,0
2,0,90,1,Text+Global,TEST,it,2,13.56,13.56,1.889386024326086,0.02176646515727043,True,2206979584,2380267520,4,0,41,127,IR-COST-P0_attempt0,0,0,0,0
2,0,90,1,B5,TEST,it,2,13.56,13.56,0.9007394602522254,1.0034529734402895,True,873433600,933232640,1,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,2,Global,TEST,it,2,13.56,13.56,1.851283747702837,0.016450967639684677,True,872952832,933232640,4,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,2,Text,TEST,it,2,13.56,13.56,1.807077824138105,0.25901423394680023,True,2206979584,2380267520,4,0,41,127,IR-COST-P0_attempt0,0,0,0,0
2,0,90,2,Text+Global,TEST,it,2,13.56,13.56,1.9006401151418686,0.022003510035574436,True,2206979584,2380267520,4,0,41,127,IR-COST-P0_attempt0,0,0,0,0
2,0,90,2,B5,TEST,it,2,13.56,13.56,0.9026309242472053,1.0033024521544576,True,873433600,933232640,1,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,90,2,Conf,TEST,it,2,13.56,13.56,1.7380475644022226,0.018430078402161598,True,872952832,933232640,4,0,41,0,IR-COST-P0_attempt0,0,0,0,0
2,0,92,0,Global,TEST,it,3,15.6,15.6,2.0909385476261377,0.018424680456519127,True,872952832,933232640,4,0,48,0,IR-COST-P0_attempt0,0,0,0,0
2,0,92,0,Text,TEST,it,3,15.6,15.6,2.0624856976792216,0.256682506762445,True,2206979584,2319450112,4,0,48,136,IR-COST-P0_attempt0,0,0,0,0
2,0,92,0,Text+Global,TEST,it,3,15.6,15.6,2.162753440439701,0.019995185546576977,True,2206979584,2319450112,4,0,48,136,IR-COST-P0_attempt0,0,0,0,0
2,0,92,0,B5,TEST,it,3,15.6,15.6,1.0236385315656662,0.9915931653231382,True,873433600,935329792,1,0,48,0,IR-COST-P0_attempt0,0,0,0,0
2,0,92,0,Conf,TEST,it,3,15.6,15.6,1.9829772552475333,0.018762487918138504,True,872952832,933232640,4,0,48,0,IR-COST-P0_attempt0,0,0,0,0
2,0,92,1,Text,TEST,it,3,15.6,15.6,2.0689931781962514,0.25933610275387764,True,2206979584,2319450112,4,0,48,136,IR-COST-P0_attempt0,0,0,0,0
2,0,92,1,Text+Global,TEST,it,3,15.6,15.6,2.1526448987424374,0.025314762257039547,True,2206979584,2319450112,4,0,48,136,IR-COST-P0_attempt0,0,0,0,0
2,0,92,1,B5,TEST,it,3,15.6,15.6,1.0198512803763151,0.9982952820137143,True,873433600,935329792,1,0,48,0,IR-COST-P0_attempt0,0,0,0,0
2,0,92,1,Conf,TEST,it,3,15.6,15.6,1.9938811706379056,0.018710752949118614,True,872952832,933232640,4,0,48,0,IR-COST-P0_attempt0,0,0,0,0
2,0,92,1,Global,TEST,it,3,15.6,15.6,2.0747130094096065,0.018644616939127445,True,872952832,933232640,4,0,48,0,IR-COST-P0_attempt0,0,0,0,0
